Keuwl Accelerometer Data File
2019-06-26 17-31-08

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
2.6504829,8.267179,5.218163,-0.345962,9.782390,92.026733,32.259720
2.6600718,8.230068,5.188235,-0.341174,9.734897,92.008423,32.227333
2.6700089,8.311471,5.201403,-0.317232,9.809984,91.853134,32.038754
2.6802490,8.414422,5.238513,-0.307655,9.916611,91.777840,31.904892
2.6901381,8.441956,5.243302,-0.292093,9.942039,91.683563,31.844431
2.7002490,8.416816,5.267244,-0.280122,9.933031,91.616013,32.038334
2.7100148,8.376115,5.245696,-0.302867,9.887788,91.755264,32.057613
2.7204759,8.366538,5.246893,-0.296881,9.880131,91.721901,32.092987
2.7300768,8.354567,5.184644,-0.313640,9.837565,91.827011,31.822746
2.7402508,8.346188,5.125986,-0.270545,9.798355,91.582207,31.557035
2.7511659,8.368932,5.122395,-0.238223,9.815023,91.390778,31.469664
2.7603090,8.397662,5.131971,-0.210690,9.843894,91.226402,31.429895
2.7701459,8.372523,5.146337,-0.207098,9.829894,91.207207,31.577784
2.7810450,8.383297,5.210980,-0.277727,9.874772,91.611656,31.864700
2.7902048,8.358158,5.245696,-0.323217,9.873227,91.876015,32.112953
2.8001568,8.367735,5.221754,-0.308852,9.868186,91.793526,31.965580
2.8102200,8.401254,5.249287,-0.244209,9.909375,91.412148,31.998045
2.8201017,8.441956,5.260061,-0.277727,9.950477,91.599388,31.926439
2.8300800,8.337808,5.206192,-0.283713,9.833817,91.653252,31.980974
2.8402140,8.305486,5.164293,-0.268151,9.783810,91.570534,31.873060
2.8514400,8.367735,5.182250,-0.271742,9.846246,91.581482,31.770483
2.8602648,8.394072,5.173870,-0.232238,9.863230,91.349197,31.648516
2.8701599,8.376115,5.183447,-0.195127,9.852182,91.134850,31.750740
2.8809531,8.323442,5.178658,-0.245406,9.806040,91.434029,31.888945
2.8903069,8.288726,5.195418,-0.281319,9.786444,91.647240,32.079708
2.9006190,8.331821,5.252879,-0.320823,9.854690,91.865616,32.229786
2.9106159,8.342596,5.272032,-0.316035,9.873860,91.834190,32.290489
2.9203057,8.344990,5.245696,-0.317232,9.861887,91.843376,32.153641
2.9301560,8.303091,5.204995,-0.257377,9.803038,91.504463,32.082542
2.9401548,8.328231,5.193024,-0.193930,9.816544,91.131981,31.945381
2.9501970,8.354567,5.234922,-0.192733,9.861052,91.119911,32.071014
2.9613550,8.322245,5.242105,-0.156820,9.836870,90.913452,32.206444
2.9701040,8.316259,5.269638,-0.211887,9.847546,91.232910,32.360588
2.9801769,8.311471,5.251681,-0.263362,9.835144,91.534431,32.287132
2.9902830,8.337808,5.285200,-0.231040,9.874500,91.340714,32.369942
3.0010281,8.355764,5.281609,-0.268151,9.888685,91.553879,32.296638
3.0100698,8.355764,5.281609,-0.268151,9.888685,91.553879,32.296638
3.0200188,8.312668,5.272032,-0.222661,9.846032,91.295815,32.383553
3.0300570,8.321048,5.245696,-0.228646,9.839179,91.331581,32.227863
3.0401268,8.342596,5.233725,-0.191536,9.850252,91.114174,32.102093
3.0499759,8.371326,5.239710,-0.196325,9.877865,91.138840,32.042927
3.0607169,8.398860,5.222951,-0.233435,9.893157,91.352051,31.876003
3.0706260,8.367735,5.210980,-0.248997,9.860796,91.446938,31.912453
3.0801950,8.335413,5.213374,-0.251391,9.834713,91.464729,32.023872
3.0908048,8.310274,5.231331,-0.251391,9.822967,91.466484,32.190479
3.1004839,8.300697,5.204995,-0.264559,9.801201,91.546745,32.089977
3.1105988,8.343793,5.196615,-0.227449,9.832366,91.325523,31.915148
3.1200860,8.382100,5.237316,-0.185551,9.885521,91.075500,31.998028
3.1299629,8.414422,5.278018,-0.202310,9.934833,91.166832,32.098343
3.1401269,8.373720,5.276821,-0.198719,9.899673,91.150192,32.217670
3.1512990,8.346188,5.270835,-0.217872,9.873602,91.264397,32.273479
3.1602340,8.321048,5.278018,-0.264559,9.857347,91.537933,32.386845
3.1701229,8.283937,5.278018,-0.300472,9.827073,91.752144,32.502789
3.1802988,8.275558,5.285200,-0.324414,9.824636,91.892281,32.564407
3.1903050,8.315063,5.267244,-0.317232,9.848084,91.845963,32.352547
3.2003989,8.364143,5.246893,-0.311246,9.878545,91.805534,32.100372
3.2101130,8.347384,5.190629,-0.216675,9.832009,91.262772,31.874468
3.2202699,8.367735,5.212177,-0.184354,9.860009,91.071327,31.918360
3.2305658,8.360553,5.200206,-0.231040,9.848572,91.344238,31.881329
3.2409539,8.317456,5.182250,-0.231040,9.802508,91.350563,31.925259
3.2503059,8.350976,5.188235,-0.215478,9.833769,91.255569,31.851564
3.2604420,8.380903,5.188235,-0.132878,9.857738,90.772346,31.759762
3.2707310,8.397662,5.128380,-0.064643,9.839979,90.376404,31.412052
3.2803130,8.457518,4.948815,0.080206,9.799327,89.531036,30.333523
3.2900238,8.579621,4.836287,0.333991,9.854498,88.057747,29.409729
3.3007138,8.711303,4.756082,0.432153,9.934479,87.506828,28.633072
3.3101928,8.701726,4.791995,0.468066,9.944965,87.302338,28.841345
3.3202448,8.734048,4.759673,0.221464,9.949227,88.724525,28.588448
3.3299949,8.783129,4.636372,0.308852,9.936533,88.218819,27.828339
3.3404360,9.040505,4.402937,0.506374,10.068417,87.117195,25.967163
3.3500957,9.465476,4.029441,0.853533,10.322798,85.257126,23.059395
