Keuwl Accelerometer Data File
2019-06-26 16-22-37

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
1.6302019,3.916914,8.899248,1.687912,9.868529,80.151711,66.243790
1.6402019,3.909731,8.899248,1.699883,9.867737,80.080360,66.282539
1.6500009,3.895366,8.908825,1.709460,9.872351,80.028610,66.382744
1.6599729,3.894169,8.905233,1.707066,9.868222,80.038513,66.380722
1.6702390,3.884592,8.914810,1.660379,9.865129,80.310547,66.455032
1.6805320,3.867833,8.924387,1.635240,9.863003,80.456558,66.568069
1.6902320,3.861847,8.941146,1.625663,9.874246,80.523872,66.639587
1.7000060,3.869030,8.942344,1.643619,9.881112,80.424942,66.603600
1.7107189,3.863045,8.939949,1.668759,9.880817,80.276787,66.630325
1.7201629,3.890578,8.933964,1.698686,9.891301,80.111267,66.467758
1.7300930,3.928885,8.917204,1.722628,9.895459,79.974716,66.221901
1.7403960,3.948039,8.914810,1.716643,9.899884,80.014420,66.113228
1.7500969,3.936068,8.898050,1.716643,9.880020,79.994141,66.137718
1.7605259,3.934870,8.900445,1.710657,9.880662,80.030037,66.149864
1.7700289,3.925294,8.924387,1.711854,9.898639,80.041298,66.258232
1.7804949,3.930082,8.935161,1.692701,9.906960,80.162193,66.257965
1.7902730,3.926491,8.959103,1.681927,9.925307,80.243668,66.333687
1.8022310,3.930082,8.971074,1.692701,9.939363,80.194580,66.342552
1.8177980,3.879804,8.926781,1.695095,9.879962,80.120949,66.509018
1.8300700,3.834314,8.904037,1.704672,9.843259,80.027145,66.702003
1.8403320,3.806781,8.889671,1.715446,9.821435,79.940926,66.818176
1.8500370,3.809175,8.864532,1.698686,9.796697,80.014801,66.746338
1.8600340,3.836708,8.870518,1.683124,9.810164,80.120918,66.610374
1.8700590,3.881001,8.890868,1.677138,9.844923,80.191498,66.417992
1.8803949,3.924097,8.904037,1.681927,9.874679,80.193153,66.216438
1.8900380,3.940856,8.905233,1.691504,9.884064,80.146217,66.129051
1.9000120,3.937265,8.883685,1.671153,9.859750,80.241692,66.096992
1.9101959,3.906140,8.866926,1.666364,9.831433,80.241623,66.225105
1.9200619,3.878607,8.852561,1.659182,9.806340,80.258995,66.340149
1.9302189,3.857059,8.859743,1.663970,9.805140,80.229401,66.474266
1.9399999,3.878607,8.896853,1.657985,9.846142,80.305817,66.445076
1.9525319,3.914520,8.937555,1.661576,9.897686,80.335701,66.347275
1.9700119,3.943250,8.965088,1.722628,9.944319,80.024483,66.257942
1.9799989,3.956418,8.927979,1.713051,9.914464,80.050331,66.099556
1.9901550,3.955221,8.888474,1.716643,9.879048,79.993149,66.011742
2.0000370,3.980360,8.876503,1.760935,9.886175,79.739670,65.847801
2.0099878,3.983952,8.881291,1.770512,9.893630,79.691116,65.840050
2.0199618,3.986346,8.881291,1.781286,9.896528,79.630768,65.827187
2.0299709,3.979163,8.875306,1.763330,9.885046,79.724380,65.851357
2.0411530,3.945644,8.881291,1.747767,9.874215,79.804749,66.046112
2.0500860,3.894169,8.896853,1.729811,9.864624,79.900688,66.360916
2.0600410,3.857059,8.910022,1.701080,9.856930,80.062309,66.592697
2.0700250,3.852271,8.916007,1.687912,9.858205,80.141296,66.632645
2.0800250,3.851074,8.921992,1.671153,9.860297,80.242241,66.653122
2.0901699,3.882198,8.916007,1.679533,9.868509,80.201073,66.470779
2.1001070,3.914520,8.902839,1.683124,9.870001,80.181412,66.265221
2.1100209,3.919308,8.888474,1.705869,9.862856,80.040100,66.205269
2.1199880,3.930082,8.882488,1.733402,9.866551,79.881493,66.132874
2.1299770,3.943250,8.893262,1.736993,9.882130,79.876465,66.087624
2.1402180,3.915717,8.871715,1.693898,9.844260,80.091827,66.184731
2.1500437,3.904943,8.832211,1.675941,9.801291,80.154503,66.148567
2.1600480,3.888184,8.814254,1.666364,9.776800,80.186562,66.196548
2.1701691,3.875015,8.813056,1.653196,9.768252,80.256264,66.265373
2.1802289,3.931279,8.856153,1.630451,9.825720,80.448326,66.063385
2.1904020,3.937265,8.898050,1.638831,9.867275,80.439583,66.131271
2.2003949,3.925294,8.862138,1.625663,9.827929,80.478798,66.110085
2.2101498,3.906140,8.835801,1.631648,9.797530,80.413483,66.150688
2.2200928,3.906140,8.827422,1.650802,9.793183,80.295525,66.130577
2.2299781,3.934870,8.825027,1.648408,9.802120,80.318649,65.969040
2.2404490,3.964798,8.838196,1.668759,9.829450,80.225479,65.839088
2.2500291,4.003105,8.841787,1.665167,9.847580,80.264847,65.641434
2.2601140,3.995923,8.864532,1.692701,9.869780,80.124763,65.735268
2.2710378,3.970783,8.851364,1.685518,9.846560,80.143661,65.838661
2.2803319,3.960010,8.865729,1.668759,9.852288,80.248360,65.931366
2.2901430,3.938462,8.882488,1.677138,9.860166,80.206810,66.087685
2.3000469,3.939659,8.906430,1.679533,9.882624,80.215202,66.138336
2.3100941,3.950433,8.906430,1.695095,9.889579,80.130646,66.080399
2.3200979,3.940856,8.921992,1.690306,9.898961,80.168228,66.168892
2.3303859,3.936068,8.932767,1.674744,9.904127,80.264763,66.220146
2.3399410,3.960010,8.942344,1.660379,9.919881,80.364540,66.114418
2.3499949,3.956418,8.920795,1.659182,9.898824,80.350876,66.082466
2.3601458,3.933673,8.906430,1.669956,9.878615,80.267555,66.170547
2.3706260,3.926491,8.895657,1.673547,9.866651,80.234474,66.183617
2.3801990,3.921702,8.895657,1.691504,9.867808,80.129822,66.209435
2.3902988,3.936068,8.888474,1.683124,9.865622,80.177010,66.114883
2.4000759,3.942053,8.883685,1.687912,9.864516,80.147667,66.071190
2.4100029,3.943250,8.876503,1.699883,9.860585,80.073090,66.047546
2.4200659,3.940856,8.877700,1.707066,9.861946,80.032112,66.063324
2.4301040,3.933673,8.883685,1.702277,9.863640,80.062080,66.116356
2.4400840,3.904943,8.872911,1.656788,9.834739,80.301544,66.245842
2.4500449,3.860650,8.869320,1.632846,9.809977,80.418671,66.477402
2.4605749,3.855862,8.866926,1.616086,9.803152,80.511261,66.497757
2.4706199,3.876213,8.882488,1.614889,9.825044,80.539680,66.424118
2.4806321,3.909731,8.900445,1.630451,9.857094,80.479012,66.285378
2.4900107,3.960010,8.890868,1.661576,9.873705,80.311996,65.991714
2.5001540,3.976769,8.888474,1.693898,9.883771,80.131836,65.895905
2.5100851,3.981557,8.868123,1.715446,9.871128,79.992088,65.821159
2.5201311,3.954024,8.850166,1.720234,9.844743,79.936684,65.926147
2.5300620,3.971981,8.854955,1.722628,9.856688,79.934875,65.840897
2.5399969,3.981557,8.868123,1.692701,9.867200,80.122154,65.821159
2.5501881,3.987543,8.898050,1.679533,9.894273,80.226837,65.861099
2.5603561,3.998317,8.914810,1.673547,9.912675,80.280258,65.843636
2.5701859,4.017470,8.919599,1.675941,9.925124,80.278542,65.752754
2.5801129,4.016273,8.913613,1.672350,9.918654,80.293190,65.744743
2.5901239,3.986346,8.893262,1.680730,9.889688,80.215225,65.856010
2.6004789,3.962404,8.850166,1.660379,9.837832,80.283401,65.880943
2.6110578,3.951630,8.808268,1.649605,9.793985,80.303429,65.837692
2.6208167,3.945644,8.796297,1.654393,9.781613,80.262589,65.841026
2.6303830,3.974375,8.826224,1.653196,9.819926,80.308029,65.758362
2.6400158,3.998317,8.875306,1.642422,9.871937,80.423004,65.748482
2.6500809,4.011485,8.916007,1.638831,9.913272,80.484360,65.776093
2.6600749,4.000711,8.963891,1.656788,9.954997,80.419815,65.948120
2.6700399,3.992331,8.960299,1.657985,9.948598,80.406601,65.984268
2.6801279,3.970783,8.945934,1.650802,9.925825,80.426437,66.065262
2.6900079,3.940856,8.910022,1.681927,9.886744,80.205238,66.140442
2.7004509,3.971981,8.875306,1.680730,9.867752,80.193253,65.889969
2.7100620,3.977966,8.875306,1.648408,9.864711,80.380661,65.857788
2.7207050,3.985149,8.880095,1.635240,9.869726,80.463120,65.830734
2.7300711,3.985149,8.882488,1.629254,9.870891,80.499489,65.836502
2.7400692,3.971981,8.905233,1.634043,9.886855,80.486832,65.961807
2.7501450,3.977966,8.933964,1.631648,9.914746,80.527870,65.998344
2.7600119,3.981557,8.945934,1.634043,9.927368,80.526016,66.007637
2.7701099,3.979163,8.944737,1.626860,9.924150,80.564949,66.017593
2.7800560,3.964798,8.930372,1.642422,9.908012,80.458199,66.060318
2.7900658,3.910928,8.907627,1.653196,9.867839,80.355545,66.295937
2.7999921,3.919308,8.896853,1.650802,9.861041,80.362938,66.225189
2.8101289,3.944447,8.913613,1.656788,9.887169,80.353470,66.129677
2.8201299,3.960010,8.916007,1.672350,9.898162,80.272896,66.051788
2.8300929,3.946841,8.914810,1.667562,9.891014,80.293945,66.119659
2.8400278,3.919308,8.898050,1.673547,9.865953,80.233780,66.228035
2.8500531,3.916914,8.884883,1.674744,9.853332,80.214081,66.209641
